Time,ID,Action,Weight (kg),Weight (g)
2020-01-09 08:51:35,000291,food added,,106.99
2020-01-09 08:54:42,000292,food added,,69.59
2020-01-09 08:54:53,,weight checked,2.086,
2020-01-09 08:57:56,000293,food added,,62.20
2020-01-09 08:59:54,,weight checked,2.063,
2020-01-09 09:04:54,,weight checked,2.057,
2020-01-09 09:05:48,000294,food added,,247.82
2020-01-09 09:07:32,000295,food added,,176.51
2020-01-09 09:09:23,000296,food added,,77.75
2020-01-09 09:09:37,000297,food added,,28.97
2020-01-09 09:09:54,,weight checked,2.492,
2020-01-09 09:14:55,,weight checked,2.522,
2020-01-09 09:15:48,000298,food added,,37.24
2020-01-09 09:15:52,000299,food added,,315.36
2020-01-09 09:17:50,000300,food added,,90.32
2020-01-09 09:19:14,000301,food added,,42.13
2020-01-09 09:19:21,000302,food added,,251.40
2020-01-09 09:19:55,,weight checked,3.225,
2020-01-09 09:20:32,000303,food added,,104.14
2020-01-09 09:24:56,,weight checked,3.379,
2020-01-09 09:29:56,,weight checked,3.421,
2020-01-09 09:34:35,000304,food added,,142.07
2020-01-09 09:34:54,000305,food added,,42.36
2020-01-09 09:34:57,,weight checked,3.648,
2020-01-09 09:37:23,000306,food added,,49.39
2020-01-09 09:39:57,,weight checked,3.796,
2020-01-09 09:42:06,000307,food added,,65.38
2020-01-09 09:44:58,,weight checked,3.924,
2020-01-09 09:49:04,000308,food added,,147.46
2020-01-09 09:49:58,,weight checked,4.114,
2020-01-09 09:50:03,000309,food added,,1591.72
2020-01-09 09:54:58,,weight checked,4.100,
2020-01-09 09:57:55,000310,food added,,74.84
2020-01-09 09:59:59,,weight checked,4.199,
2020-01-09 10:04:59,,weight checked,4.194,
2020-01-09 10:10:00,,weight checked,4.193,
2020-01-09 10:15:00,,weight checked,4.187,
2020-01-09 10:20:01,,weight checked,4.176,
2020-01-09 10:25:01,,weight checked,4.118,
2020-01-09 10:26:16,000311,food added,,202.21
2020-01-09 10:29:25,000312,food added,,117.72
2020-01-09 10:30:02,,weight checked,4.319,
2020-01-09 10:34:54,000313,food added,,77.51
2020-01-09 10:35:02,,weight checked,4.374,
2020-01-09 10:40:02,,weight checked,4.412,
2020-01-09 10:45:03,,weight checked,4.489,
2020-01-09 10:50:03,,weight checked,4.563,
2020-01-09 10:55:04,,weight checked,4.624,
2020-01-09 11:00:04,,weight checked,4.673,
2020-01-09 11:00:31,000314,food added,,21.43
2020-01-09 11:05:05,,weight checked,4.719,
2020-01-09 11:10:05,,weight checked,4.691,
2020-01-09 11:13:36,000315,food added,,77.62
2020-01-09 11:13:40,000316,food added,,102.54
2020-01-09 11:13:46,000317,food added,,154.14
2020-01-09 11:15:06,,weight checked,4.957,
2020-01-09 11:20:06,,weight checked,4.922,
2020-01-09 11:22:38,000318,food added,,215.57
2020-01-09 11:23:46,000319,food added,,127.60
2020-01-09 11:24:59,000320,food added,,89.43
2020-01-09 11:25:07,,weight checked,5.309,
2020-01-09 11:30:07,,weight checked,5.328,
2020-01-09 11:31:14,000321,food added,,21.67
2020-01-09 11:31:28,000322,food added,,174.59
2020-01-09 11:31:45,000323,food added,,44.86
2020-01-09 11:34:30,000324,food added,,27.33
2020-01-09 11:35:07,,weight checked,5.649,
2020-01-09 11:35:43,000325,food added,,93.65
2020-01-09 11:36:23,000326,food added,,67.27
2020-01-09 11:40:08,,weight checked,5.801,
2020-01-09 11:45:08,,weight checked,5.807,
2020-01-09 11:48:12,000327,food added,,158.03
2020-01-09 11:48:22,000328,food added,,192.78
2020-01-09 11:48:27,000329,food added,,46.10
2020-01-09 11:49:40,000330,food added,,147.22
2020-01-09 11:49:47,000331,food added,,32.23
2020-01-09 11:49:50,000332,food added,,87.71
2020-01-09 11:49:54,000333,food added,,32.74
2020-01-09 11:50:09,,weight checked,6.488,
2020-01-09 11:54:15,000334,food added,,168.80
2020-01-09 11:54:31,000335,food added,,34.89
2020-01-09 11:55:09,,weight checked,6.713,
2020-01-09 11:57:39,000336,food added,,32.04
2020-01-09 11:58:21,000337,food added,,98.87
2020-01-09 11:59:24,000338,food added,,27.06
2020-01-09 12:00:10,,weight checked,6.897,
2020-01-09 12:04:02,000339,food added,,54.35
2020-01-09 12:05:10,,weight checked,7.010,
2020-01-09 12:06:33,000340,food added,,47.50
2020-01-09 12:10:11,,weight checked,7.132,
2020-01-09 12:15:11,,weight checked,7.178,
2020-01-09 12:16:59,000341,food added,,62.55
2020-01-09 12:18:50,000342,food added,,98.11
2020-01-09 12:20:11,,weight checked,7.393,
2020-01-09 12:20:35,000343,food added,,51.08
2020-01-09 12:20:42,000344,food added,,134.16
2020-01-09 12:20:57,000345,food added,,98.12
2020-01-09 12:21:02,000346,food added,,21.20
2020-01-09 12:21:47,000347,food added,,37.47
2020-01-09 12:23:12,000348,food added,,27.10
2020-01-09 12:23:18,000349,food added,,72.11
2020-01-09 12:24:13,000350,food added,,44.76
2020-01-09 12:25:12,,weight checked,7.962,
2020-01-09 12:28:01,000351,food added,,57.87
2020-01-09 12:30:09,000352,food added,,148.38
2020-01-09 12:30:12,,weight checked,8.190,
2020-01-09 12:30:29,000353,food added,,103.88
2020-01-09 12:31:22,000354,food added,,249.08
2020-01-09 12:31:44,000355,food added,,26.33
2020-01-09 12:31:47,000356,food added,,73.64
2020-01-09 12:33:38,000357,food added,,1797.15
2020-01-09 12:33:42,000358,food added,,196.22
2020-01-09 12:34:12,000359,food added,,80.48
2020-01-09 12:35:13,,weight checked,8.397,
2020-01-09 12:36:16,000360,food added,,34.02
2020-01-09 12:37:17,000361,food added,,126.30
2020-01-09 12:37:51,000362,food added,,37.37
2020-01-09 12:37:54,000363,food added,,121.69
2020-01-09 12:38:20,000364,food added,,127.35
2020-01-09 12:38:27,000365,food added,,45.20
2020-01-09 12:38:48,000366,food added,,233.94
2020-01-09 12:38:55,000367,food added,,195.93
2020-01-09 12:39:15,000368,food added,,99.58
2020-01-09 12:40:13,,weight checked,9.341,
2020-01-09 12:40:55,000369,food added,,137.01
2020-01-09 12:41:11,000370,food added,,219.53
2020-01-09 12:42:30,000371,food added,,86.22
2020-01-09 12:42:56,000372,food added,,91.36
2020-01-09 12:43:14,000373,food added,,30.63
2020-01-09 12:43:18,000374,food added,,62.65
2020-01-09 12:44:24,000375,food added,,131.82
2020-01-09 12:45:14,,weight checked,10.052,
2020-01-09 12:46:09,000376,food added,,96.26
2020-01-09 12:46:58,000377,food added,,105.43
2020-01-09 12:47:29,000378,food added,,206.89
2020-01-09 12:47:49,000379,food added,,75.15
2020-01-09 12:48:03,000380,food added,,200.96
2020-01-09 12:48:14,000381,food added,,117.82
2020-01-09 12:48:18,000382,food added,,79.95
2020-01-09 12:48:42,000383,food added,,36.99
2020-01-09 12:48:55,000384,food added,,179.09
2020-01-09 12:49:10,000385,food added,,50.02
2020-01-09 12:49:18,000386,food added,,180.75
2020-01-09 12:49:50,000387,food added,,199.00
2020-01-09 12:50:02,000388,food added,,61.83
2020-01-09 12:50:12,000389,food added,,113.87
2020-01-09 12:50:14,,weight checked,11.693,
2020-01-09 12:50:19,000390,food added,,100.14
2020-01-09 12:50:32,000391,food added,,61.35
2020-01-09 12:50:54,000392,food added,,42.23
2020-01-09 12:51:01,000393,food added,,149.67
2020-01-09 12:51:11,000394,food added,,56.26
2020-01-09 12:52:02,000395,food added,,22.89
2020-01-09 12:53:05,000396,food added,,162.35
2020-01-09 12:54:24,000397,food added,,69.97
2020-01-09 12:55:12,000398,food added,,73.36
2020-01-09 12:55:14,,weight checked,12.396,
2020-01-09 12:55:22,000399,food added,,245.22
2020-01-09 12:56:30,000400,food added,,236.08
2020-01-09 12:57:32,000401,food added,,78.18
2020-01-09 13:00:15,,weight checked,12.965,
2020-01-09 13:00:45,000402,food added,,261.93
2020-01-09 13:00:50,000403,food added,,61.18
2020-01-09 13:01:45,000404,food added,,202.06
2020-01-09 13:04:09,000405,food added,,77.66
2020-01-09 13:05:15,,weight checked,13.640,
2020-01-09 13:10:16,,weight checked,13.570,
2020-01-09 13:10:21,000406,food added,,328.05
2020-01-09 13:15:16,,weight checked,13.798,
2020-01-09 13:16:00,000407,food added,,364.58
2020-01-09 13:17:40,000408,food added,,113.61
2020-01-09 13:18:11,000409,food added,,20.93
2020-01-09 13:20:17,,weight checked,14.171,
2020-01-09 13:22:06,000410,food added,,74.87
2020-01-09 13:23:20,000411,food added,,112.30
2020-01-09 13:23:34,000412,food added,,37.17
2020-01-09 13:25:17,,weight checked,14.383,
2020-01-09 13:25:38,000413,food added,,249.39
2020-01-09 13:28:32,000414,food added,,103.51
2020-01-09 13:30:18,,weight checked,14.620,
2020-01-09 13:31:03,000415,food added,,205.19
2020-01-09 13:32:39,000416,food added,,99.84
2020-01-09 13:34:05,000417,food added,,85.93
2020-01-09 13:34:20,000418,food added,,52.48
2020-01-09 13:34:23,000419,food added,,89.94
2020-01-09 13:35:18,,weight checked,15.047,
2020-01-09 13:35:52,000420,food added,,67.20
2020-01-09 13:39:46,000421,food added,,261.41
2020-01-09 13:39:53,000422,food added,,78.20
2020-01-09 13:40:19,,weight checked,15.441,
2020-01-09 13:44:56,000423,food added,,137.50
2020-01-09 13:45:19,,weight checked,15.430,
2020-01-09 13:46:53,000424,food added,,171.92
2020-01-09 13:48:39,000425,food added,,225.42
2020-01-09 13:50:19,,weight checked,15.797,
2020-01-09 13:52:25,000426,food added,,35.29
2020-01-09 13:55:20,,weight checked,15.815,
2020-01-09 13:57:22,000427,food added,,74.02
2020-01-09 13:57:38,000428,food added,,201.52
2020-01-09 13:58:40,000429,food added,,170.03
2020-01-09 13:58:46,000430,food added,,100.85
2020-01-09 14:00:20,,weight checked,16.317,
2020-01-09 14:01:31,000431,food added,,103.62
2020-01-09 14:01:40,000432,food added,,21.78
2020-01-09 14:05:21,,weight checked,16.396,
2020-01-09 14:08:45,000433,food added,,241.35
2020-01-09 14:10:21,,weight checked,16.583,
2020-01-09 14:12:59,000434,food added,,109.78
2020-01-09 14:15:22,,weight checked,16.657,
2020-01-09 14:20:22,,weight checked,16.667,
2020-01-09 14:25:23,,weight checked,16.689,
2020-01-09 14:30:23,,weight checked,16.690,
2020-01-09 14:35:23,,weight checked,16.693,
2020-01-09 14:37:06,000435,food added,,29.50
2020-01-09 14:39:14,000436,food added,,125.65
2020-01-09 14:39:51,000437,food added,,84.14
2020-01-09 14:40:24,,weight checked,16.956,
2020-01-09 14:45:24,,weight checked,16.958,
2020-01-09 14:48:18,000438,food added,,135.33
2020-01-09 14:50:25,,weight checked,16.706,
2020-01-09 14:55:25,,weight checked,16.740,
2020-01-09 15:00:26,,weight checked,16.761,
2020-01-09 15:05:26,,weight checked,16.774,
2020-01-09 15:10:27,,weight checked,16.800,
2020-01-09 15:15:27,,weight checked,16.826,
2020-01-09 15:20:28,,weight checked,16.857,
2020-01-09 15:25:17,000439,food added,,146.17
2020-01-09 15:25:28,,weight checked,17.027,
2020-01-09 15:30:28,,weight checked,17.040,
2020-01-09 15:35:29,,weight checked,17.045,
2020-01-09 15:39:57,000440,food added,,130.25
2020-01-09 15:40:29,,weight checked,17.170,
2020-01-09 15:45:30,,weight checked,17.166,
2020-01-09 15:50:30,,weight checked,17.159,
2020-01-09 15:55:31,,weight checked,17.174,
2020-01-09 16:00:31,,weight checked,17.169,
2020-01-09 16:05:32,,weight checked,17.158,
2020-01-09 16:10:32,,weight checked,17.162,
2020-01-09 16:15:33,,weight checked,17.189,
2020-01-09 16:20:33,,weight checked,17.211,
2020-01-09 16:25:33,,weight checked,17.254,
2020-01-09 16:30:34,,weight checked,17.271,
2020-01-09 16:35:34,,weight checked,17.282,
2020-01-09 16:35:55,000441,food added,,54.51
2020-01-09 16:40:35,,weight checked,17.306,
2020-01-09 16:45:35,,weight checked,17.269,
2020-01-09 16:50:36,,weight checked,17.231,
2020-01-09 16:55:36,,weight checked,17.208,
2020-01-09 17:00:37,,weight checked,17.210,
2020-01-09 17:05:37,,weight checked,17.225,
2020-01-09 17:10:37,,weight checked,17.242,
2020-01-09 17:15:38,,weight checked,17.246,
2020-01-09 17:15:42,000442,food added,,121.67
2020-01-09 17:15:59,000443,food added,,212.28
2020-01-09 17:18:20,000444,food added,,114.81
2020-01-09 17:20:29,000445,food added,,64.80
2020-01-09 17:20:38,,weight checked,17.782,
2020-01-09 17:25:39,,weight checked,17.778,
2020-01-09 17:26:01,000446,food added,,63.75
2020-01-09 17:28:26,000447,food added,,55.60
2020-01-09 17:30:39,,weight checked,17.933,
2020-01-09 17:31:51,000448,food added,,214.06
2020-01-09 17:33:44,000449,food added,,54.79
2020-01-09 17:34:50,000450,food added,,184.37
2020-01-09 17:35:40,,weight checked,18.395,
2020-01-09 17:36:32,000451,food added,,70.91
2020-01-09 17:37:49,000452,food added,,80.45
2020-01-09 17:37:58,000453,food added,,45.90
2020-01-09 17:39:19,000454,food added,,151.18
2020-01-09 17:39:46,000455,food added,,134.04
2020-01-09 17:40:40,,weight checked,18.921,
2020-01-09 17:41:09,000456,food added,,35.78
2020-01-09 17:42:42,000457,food added,,47.19
2020-01-09 17:45:41,,weight checked,18.989,
2020-01-09 17:47:01,000458,food added,,65.66
2020-01-09 17:50:41,,weight checked,19.050,
2020-01-09 17:52:07,000459,food added,,69.02
2020-01-09 17:52:12,000460,food added,,113.08
2020-01-09 17:53:15,000461,food added,,30.87
2020-01-09 17:53:17,000462,food added,,65.95
2020-01-09 17:53:35,000463,food added,,172.19
2020-01-09 17:54:23,000464,food added,,41.34
2020-01-09 17:54:36,000465,food added,,208.49
2020-01-09 17:55:32,000466,food added,,33.22
2020-01-09 17:55:41,,weight checked,19.851,
2020-01-09 17:57:41,000467,food added,,143.85
2020-01-09 18:00:39,000468,food added,,27.21
2020-01-09 18:00:42,,weight checked,20.046,
2020-01-09 18:03:30,000469,food added,,253.93
2020-01-09 18:05:42,,weight checked,20.304,
2020-01-09 18:07:38,000470,food added,,129.47
2020-01-09 18:09:49,000471,food added,,151.44
2020-01-09 18:10:43,,weight checked,20.517,
2020-01-09 18:12:03,000472,food added,,129.43
2020-01-09 18:12:08,000473,food added,,77.34
2020-01-09 18:12:11,000474,food added,,155.74
2020-01-09 18:13:14,000475,food added,,101.69
2020-01-09 18:15:43,,weight checked,20.876,
2020-01-09 18:18:57,000476,food added,,58.13
2020-01-09 18:20:44,,weight checked,20.819,
2020-01-09 18:21:40,000477,food added,,36.34
2020-01-09 18:22:46,000478,food added,,434.95
2020-01-09 18:22:58,000479,food added,,37.33
2020-01-09 18:24:43,000480,food added,,100.87
2020-01-09 18:25:07,000481,food added,,35.55
2020-01-09 18:25:44,,weight checked,21.446,
2020-01-09 18:26:26,000482,food added,,32.78
2020-01-09 18:26:55,000483,food added,,28.80
2020-01-09 18:28:44,000484,food added,,350.46
2020-01-09 18:29:03,000485,food added,,301.98
2020-01-09 18:30:45,,weight checked,22.071,
2020-01-09 18:32:03,000486,food added,,50.54
2020-01-09 18:33:43,000487,food added,,28.29
2020-01-09 18:35:45,,weight checked,22.137,
2020-01-09 18:38:28,000488,food added,,25.78
2020-01-09 18:40:45,,weight checked,22.115,
2020-01-09 18:40:58,000489,food added,,43.67
2020-01-09 18:41:08,000490,food added,,60.81
2020-01-09 18:41:13,000491,food added,,71.01
2020-01-09 18:41:42,000492,food added,,172.61
2020-01-09 18:41:51,000493,food added,,161.61
2020-01-09 18:42:43,000494,food added,,43.94
2020-01-09 18:44:56,000495,food added,,197.82
2020-01-09 18:45:46,,weight checked,22.875,
2020-01-09 18:45:54,000496,food added,,86.12
2020-01-09 18:50:46,,weight checked,22.927,
2020-01-09 18:51:18,000497,food added,,131.98
2020-01-09 18:51:31,000498,food added,,102.19
2020-01-09 18:51:36,000499,food added,,25.14
2020-01-09 18:52:00,000500,food added,,29.50
2020-01-09 18:52:36,000501,food added,,136.29
2020-01-09 18:52:45,000502,food added,,64.92
2020-01-09 18:55:47,,weight checked,23.403,
2020-01-09 18:55:47,000503,food added,,42.38
2020-01-09 18:57:48,000504,food added,,110.21
2020-01-09 19:00:47,,weight checked,23.533,
2020-01-09 19:02:27,000505,food added,,138.97
2020-01-09 19:05:48,,weight checked,23.667,
2020-01-09 19:06:26,000506,food added,,259.31
2020-01-09 19:10:48,,weight checked,23.903,
2020-01-09 19:14:14,000507,food added,,87.51
2020-01-09 19:14:18,000508,food added,,44.83
2020-01-09 19:15:30,000509,food added,,24.25
2020-01-09 19:15:39,000510,food added,,35.10
2020-01-09 19:15:49,,weight checked,24.131,
2020-01-09 19:19:41,000511,food added,,113.58
2020-01-09 19:19:47,000512,food added,,167.61
2020-01-09 19:20:49,,weight checked,24.435,
2020-01-09 19:21:40,000513,food added,,77.97
2020-01-09 19:25:50,,weight checked,24.482,
2020-01-09 19:30:50,,weight checked,24.437,
2020-01-09 19:34:17,000514,food added,,89.72
2020-01-09 19:35:50,,weight checked,24.455,
2020-01-09 19:40:09,000515,food added,,301.75
2020-01-09 19:40:51,,weight checked,24.676,
2020-01-09 19:45:51,,weight checked,24.556,
2020-01-09 19:47:43,000516,food added,,41.58
2020-01-09 19:50:52,,weight checked,24.533,
2020-01-09 19:55:49,000517,food added,,73.67
2020-01-09 19:55:52,,weight checked,24.580,
2020-01-09 20:00:29,000518,bin removed,24.309,
2020-01-09 20:07:27,000519,scale reset,-0.000,
2020-01-09 20:07:27,,weight checked,0.000,
2020-01-09 20:07:27,,weight checked,-0.000,
2020-01-09 20:10:17,000520,food added,,39.72
2020-01-09 20:10:54,,weight checked,-0.045,
2020-01-09 20:11:07,000521,food added,,35.26
2020-01-09 20:11:11,000522,food added,,38.40
2020-01-09 20:15:54,,weight checked,-0.067,
2020-01-09 20:20:54,,weight checked,-0.084,
2020-01-09 20:25:55,,weight checked,-0.091,
2020-01-09 20:30:55,,weight checked,-0.101,
2020-01-09 20:35:56,,weight checked,-0.116,
2020-01-09 20:40:56,,weight checked,-0.125,
2020-01-09 20:45:57,,weight checked,-0.124,
2020-01-09 20:50:57,,weight checked,-0.133,
2020-01-09 20:55:58,,weight checked,-0.125,
2020-01-10 16:05:19,000523,scale reset,-0.003,
2020-01-10 16:10:17,,weight checked,-0.027,
2020-01-10 16:15:18,,weight checked,-0.025,
2020-01-10 16:20:18,,weight checked,-0.027,
2020-01-10 16:25:18,,weight checked,-0.024,
2020-01-10 16:28:23,000524,food added,,212.74
2020-01-10 16:30:19,,weight checked,0.145,
2020-01-10 16:35:19,,weight checked,0.141,
2020-01-10 16:40:20,,weight checked,0.142,
2020-01-10 16:45:20,,weight checked,0.140,
2020-01-10 16:50:21,,weight checked,0.143,
2020-01-10 16:55:21,,weight checked,0.141,
2020-01-10 17:00:22,,weight checked,0.133,
2020-01-10 17:05:22,,weight checked,0.122,
2020-01-10 17:08:07,000525,food added,,28.36
2020-01-10 17:10:22,,weight checked,0.145,
2020-01-10 17:11:19,000526,food added,,32.46
2020-01-10 17:11:26,000527,food added,,38.92
2020-01-10 17:15:23,,weight checked,0.230,
2020-01-10 17:20:23,,weight checked,0.229,
2020-01-10 17:22:15,000528,food added,,151.84
2020-01-10 17:23:15,000529,food added,,51.86
2020-01-10 17:23:56,000530,food added,,241.94
2020-01-10 17:25:09,000531,food added,,113.69
2020-01-10 17:25:24,,weight checked,0.713,
2020-01-10 17:28:58,000532,food added,,46.79
2020-01-10 17:30:24,,weight checked,0.767,
2020-01-10 17:30:50,000533,food added,,55.81
2020-01-10 17:33:11,000534,food added,,40.88
2020-01-10 17:34:05,000535,food added,,81.38
2020-01-10 17:34:38,000536,food added,,42.79
2020-01-10 17:35:25,,weight checked,0.955,
2020-01-10 17:38:05,000537,food added,,58.43
2020-01-10 17:38:59,000538,food added,,310.61
2020-01-10 17:40:25,,weight checked,1.271,
2020-01-10 17:42:43,000539,food added,,72.00
2020-01-10 17:45:28,,weight checked,1.351,
2020-01-10 17:45:28,000540,food added,,126.90
2020-01-10 17:47:32,000541,food added,,36.65
2020-01-10 17:48:12,000542,food added,,27.53
2020-01-10 17:48:15,000543,food added,,50.45
2020-01-10 17:50:26,,weight checked,1.525,
2020-01-10 17:50:41,000544,food added,,120.18
2020-01-10 17:50:50,000545,food added,,125.85
2020-01-10 17:50:56,000546,food added,,44.13
2020-01-10 17:55:27,,weight checked,1.812,
2020-01-10 17:58:55,000547,food added,,41.98
2020-01-10 18:00:27,,weight checked,1.915,
2020-01-10 18:01:06,000548,food added,,44.04
2020-01-10 18:05:28,,weight checked,1.944,
2020-01-10 18:08:22,000549,food added,,82.02
2020-01-10 18:10:28,,weight checked,2.002,
2020-01-10 18:10:55,000550,food added,,158.82
2020-01-10 18:11:05,000551,food added,,25.81
2020-01-10 18:11:09,000552,food added,,167.36
2020-01-10 18:15:28,,weight checked,2.354,
2020-01-10 18:15:34,000553,food added,,123.37
2020-01-10 18:20:29,,weight checked,2.475,
2020-01-10 18:22:04,000554,food added,,53.42
2020-01-10 18:24:35,000555,food added,,27.05
2020-01-10 18:25:29,,weight checked,2.559,
2020-01-10 18:28:45,000556,food added,,44.46
2020-01-10 18:30:30,,weight checked,2.613,
2020-01-10 18:33:56,000557,food added,,35.77
2020-01-10 18:35:30,,weight checked,2.664,
2020-01-10 18:36:24,000558,food added,,214.73
2020-01-10 18:40:31,,weight checked,2.874,
2020-01-10 18:44:23,000559,food added,,166.34
2020-01-10 18:45:31,,weight checked,3.019,
2020-01-10 18:49:32,000560,food added,,43.65
2020-01-10 18:50:32,,weight checked,3.056,
2020-01-10 18:51:56,000561,food added,,118.87
2020-01-10 18:54:20,000562,food added,,20.54
2020-01-10 18:55:20,000563,food added,,113.30
2020-01-10 18:55:32,,weight checked,3.307,
2020-01-10 19:00:32,,weight checked,3.315,
2020-01-10 19:04:04,000564,food added,,65.78
2020-01-10 19:04:09,000565,food added,,53.21
2020-01-10 19:04:13,000566,food added,,26.08
2020-01-10 19:05:33,,weight checked,3.426,
2020-01-10 19:09:32,000567,food added,,34.18
2020-01-10 19:10:33,,weight checked,3.496,
2020-01-10 19:11:06,000568,food added,,171.91
2020-01-10 19:15:34,,weight checked,3.641,
2020-01-10 19:20:34,,weight checked,3.633,
2020-01-10 19:25:26,000569,food added,,58.36
2020-01-10 19:25:35,,weight checked,3.673,
2020-01-10 19:25:46,000570,food added,,24.87
2020-01-10 19:25:51,000571,food added,,105.50
2020-01-10 19:26:57,000572,food added,,118.60
2020-01-10 19:27:24,000573,food added,,37.32
2020-01-10 19:30:35,,weight checked,3.976,
2020-01-10 19:35:36,,weight checked,3.950,
2020-01-10 19:40:36,,weight checked,3.946,
2020-01-10 19:45:21,000574,food added,,36.36
2020-01-10 19:45:26,000575,bin removed,18.258,
2020-01-10 19:49:57,000576,scale reset,0.002,
2020-01-10 19:49:57,,weight checked,0.002,
2020-01-10 19:50:37,,weight checked,-0.001,
2020-01-10 19:55:37,,weight checked,-0.001,
2020-01-10 20:00:38,,weight checked,-0.011,
2020-01-10 20:05:38,,weight checked,-0.009,
2020-01-10 20:10:39,,weight checked,-0.011,
2020-01-10 20:15:39,,weight checked,-0.012,
2020-01-10 20:20:40,,weight checked,-0.029,
2020-01-10 20:25:40,,weight checked,-0.044,
2020-01-10 20:30:41,,weight checked,-0.047,
2020-01-10 20:35:41,,weight checked,-0.050,
2020-01-10 20:40:41,,weight checked,-0.055,
2020-01-10 20:45:42,,weight checked,-0.061,
2020-01-10 20:50:42,,weight checked,-0.064,
2020-01-10 20:55:43,,weight checked,-0.072,
2020-01-11 06:01:32,,weight checked,-0.023,
2020-01-11 06:01:35,000577,scale reset,-0.001,
2020-01-11 06:06:32,,weight checked,0.018,
2020-01-11 06:06:39,000578,food added,,7894.53
2020-01-11 06:11:32,,weight checked,0.042,
2020-01-11 06:16:33,,weight checked,0.049,
2020-01-11 06:21:33,,weight checked,0.049,
2020-01-11 06:26:34,,weight checked,0.049,
2020-01-11 06:31:34,,weight checked,0.050,
2020-01-11 06:36:35,,weight checked,0.051,
2020-01-11 06:41:35,,weight checked,0.056,
2020-01-11 06:46:36,,weight checked,0.056,
2020-01-11 06:51:36,,weight checked,0.056,
2020-01-11 06:56:36,,weight checked,0.051,
2020-01-11 07:01:37,,weight checked,0.067,
2020-01-11 07:06:37,,weight checked,0.077,
2020-01-11 07:11:38,,weight checked,0.083,
2020-01-11 07:16:38,,weight checked,0.088,
2020-01-11 07:21:39,,weight checked,0.100,
2020-01-11 07:26:39,,weight checked,0.102,
2020-01-11 07:31:40,,weight checked,0.104,
2020-01-11 07:36:40,,weight checked,0.115,
2020-01-11 07:41:41,,weight checked,0.119,
2020-01-11 07:46:41,,weight checked,0.137,
2020-01-11 07:51:41,,weight checked,0.155,
2020-01-11 07:56:42,,weight checked,0.173,
2020-01-11 08:01:42,,weight checked,0.187,
2020-01-11 08:06:43,,weight checked,0.170,
2020-01-11 08:11:43,,weight checked,0.174,
2020-01-11 08:16:44,,weight checked,0.177,
2020-01-11 08:21:44,,weight checked,0.185,
2020-01-11 08:26:45,,weight checked,0.189,
2020-01-11 08:31:45,,weight checked,0.193,
2020-01-11 08:36:46,,weight checked,0.199,
2020-01-11 08:41:46,,weight checked,0.204,
2020-01-11 08:46:46,,weight checked,0.208,
2020-01-11 08:51:47,,weight checked,0.211,
2020-01-11 08:56:47,,weight checked,0.214,
