Time,ID,Action,Weight (kg),Weight (g)
2020-01-11 09:01:48,,weight checked,0.220,
2020-01-11 09:06:48,,weight checked,0.224,
2020-01-11 09:11:49,,weight checked,0.226,
2020-01-11 09:16:49,,weight checked,0.230,
2020-01-11 09:21:50,,weight checked,0.234,
2020-01-11 09:26:50,,weight checked,0.239,
2020-01-11 09:31:50,,weight checked,0.242,
2020-01-11 09:36:51,,weight checked,0.244,
2020-01-11 09:41:51,,weight checked,0.244,
2020-01-11 09:46:52,,weight checked,0.249,
2020-01-11 09:51:52,,weight checked,0.247,
2020-01-11 09:56:53,,weight checked,0.252,
2020-01-11 10:01:53,,weight checked,0.257,
2020-01-11 10:06:54,,weight checked,0.261,
2020-01-11 10:11:54,,weight checked,0.268,
2020-01-11 10:16:55,,weight checked,0.261,
2020-01-11 10:21:55,,weight checked,0.267,
2020-01-11 10:24:31,000579,food added,,69.09
2020-01-11 10:26:40,000580,food added,,70.34
2020-01-11 10:26:55,,weight checked,0.387,
2020-01-11 10:31:56,,weight checked,0.376,
2020-01-11 10:32:47,000581,food added,,26.86
2020-01-11 10:36:56,,weight checked,0.393,
2020-01-11 10:41:57,,weight checked,0.384,
2020-01-11 10:44:40,000582,food added,,182.93
2020-01-11 10:46:57,,weight checked,0.559,
2020-01-11 10:50:58,000583,food added,,201.44
2020-01-11 10:51:53,000584,food added,,71.76
2020-01-11 10:51:58,,weight checked,0.780,
2020-01-11 10:52:21,000585,food added,,43.67
2020-01-11 10:55:15,000586,food added,,138.17
2020-01-11 10:55:30,000587,food added,,34.43
2020-01-11 10:56:58,,weight checked,1.019,
2020-01-11 10:57:30,000588,food added,,155.08
2020-01-11 10:57:40,000589,food added,,127.42
2020-01-11 11:00:18,000590,food added,,94.31
2020-01-11 11:01:59,,weight checked,1.346,
2020-01-11 11:02:55,000591,food added,,36.88
2020-01-11 11:03:44,000592,food added,,81.27
2020-01-11 11:04:07,000593,food added,,88.47
2020-01-11 11:06:59,,weight checked,1.527,
2020-01-11 11:08:47,000594,food added,,192.45
2020-01-11 11:12:00,,weight checked,1.684,
2020-01-11 11:14:43,000595,food added,,39.90
2020-01-11 11:14:51,000596,food added,,103.81
2020-01-11 11:17:00,,weight checked,1.803,
2020-01-11 11:22:00,,weight checked,1.809,
2020-01-11 11:22:39,000597,food added,,54.66
2020-01-11 11:27:01,,weight checked,1.844,
2020-01-11 11:32:01,,weight checked,1.834,
2020-01-11 11:37:02,,weight checked,1.830,
2020-01-11 11:41:35,000598,food added,,122.82
2020-01-11 11:42:02,,weight checked,1.959,
2020-01-11 11:43:45,000599,food added,,126.70
2020-01-11 11:47:03,,weight checked,1.949,
2020-01-11 11:48:17,000600,food added,,138.84
2020-01-11 11:52:03,,weight checked,2.089,
2020-01-11 11:57:04,,weight checked,2.095,
2020-01-11 12:02:04,,weight checked,2.095,
2020-01-11 12:07:05,,weight checked,2.097,
2020-01-11 12:07:28,000601,food added,,73.41
2020-01-11 12:07:33,000602,food added,,63.22
2020-01-11 12:12:05,,weight checked,2.216,
2020-01-11 12:13:42,000603,food added,,293.30
2020-01-11 12:16:31,000604,food added,,74.76
2020-01-11 12:16:34,000605,food added,,129.76
2020-01-11 12:17:05,,weight checked,2.721,
2020-01-11 12:18:03,000606,food added,,71.40
2020-01-11 12:19:27,000607,food added,,71.28
2020-01-11 12:21:15,000608,food added,,105.62
2020-01-11 12:22:06,,weight checked,2.924,
2020-01-11 12:23:09,000609,food added,,57.96
2020-01-11 12:27:06,,weight checked,2.987,
2020-01-11 12:28:27,000610,food added,,354.31
2020-01-11 12:31:32,000611,food added,,52.00
2020-01-11 12:31:36,000612,food added,,69.31
2020-01-11 12:31:47,000613,food added,,114.97
2020-01-11 12:32:07,,weight checked,3.486,
2020-01-11 12:33:21,000614,food added,,39.15
2020-01-11 12:35:23,000615,food added,,67.48
2020-01-11 12:36:48,000616,food added,,34.06
2020-01-11 12:37:07,,weight checked,3.595,
2020-01-11 12:37:54,000617,food added,,102.93
2020-01-11 12:38:01,000618,food added,,172.42
2020-01-11 12:38:08,000619,food added,,59.81
2020-01-11 12:38:24,000620,food added,,382.72
2020-01-11 12:38:36,000621,food added,,81.32
2020-01-11 12:39:01,000622,food added,,86.89
2020-01-11 12:40:18,000623,food added,,94.12
2020-01-11 12:40:49,000624,food added,,58.33
2020-01-11 12:42:08,,weight checked,4.582,
2020-01-11 12:42:31,000625,food added,,141.47
2020-01-11 12:43:52,000626,food added,,24.94
2020-01-11 12:46:56,000627,food added,,92.62
2020-01-11 12:47:08,,weight checked,4.838,
2020-01-11 12:48:56,000628,food added,,70.42
2020-01-11 12:49:30,000629,food added,,30.10
2020-01-11 12:49:59,000630,food added,,47.05
2020-01-11 12:50:19,000631,food added,,37.88
2020-01-11 12:50:38,000632,food added,,165.91
2020-01-11 12:52:09,,weight checked,5.174,
2020-01-11 12:52:43,000633,food added,,47.25
2020-01-11 12:53:07,000634,food added,,52.66
2020-01-11 12:53:14,000635,food added,,27.53
2020-01-11 12:53:20,000636,food added,,110.28
2020-01-11 12:53:37,000637,food added,,162.44
2020-01-11 12:53:50,000638,food added,,54.59
2020-01-11 12:54:29,000639,food added,,53.94
2020-01-11 12:55:04,000640,food added,,70.43
2020-01-11 12:55:23,000641,food added,,251.97
2020-01-11 12:55:30,000642,food added,,94.23
2020-01-11 12:55:36,000643,food added,,95.99
2020-01-11 12:55:54,000644,food added,,52.56
2020-01-11 12:56:03,000645,food added,,59.50
2020-01-11 12:57:09,,weight checked,6.269,
2020-01-11 12:58:42,000646,food added,,154.14
2020-01-11 12:58:48,000647,food added,,172.00
2020-01-11 12:58:59,000648,food added,,175.13
2020-01-11 13:00:36,000649,food added,,122.56
2020-01-11 13:02:10,,weight checked,6.828,
2020-01-11 13:06:15,000650,food added,,69.54
2020-01-11 13:07:10,,weight checked,6.860,
2020-01-11 13:08:15,000651,food added,,41.39
2020-01-11 13:12:10,,weight checked,6.872,
2020-01-11 13:14:43,000652,bin removed,6.661,
2020-01-11 13:19:03,000653,scale reset,-0.002,
2020-01-11 13:19:03,,weight checked,-0.002,
2020-01-11 13:22:11,,weight checked,-0.093,
2020-01-11 13:27:12,,weight checked,-0.131,
2020-01-11 13:32:12,,weight checked,-0.129,
2020-01-11 13:37:13,,weight checked,-0.137,
2020-01-11 13:37:42,000654,food added,,657.48
2020-01-11 13:42:13,,weight checked,0.132,
2020-01-11 13:47:14,,weight checked,0.122,
2020-01-11 13:52:14,,weight checked,0.115,
2020-01-11 13:57:15,,weight checked,0.109,
2020-01-11 14:02:15,,weight checked,0.103,
2020-01-11 14:04:15,000655,food added,,68.84
2020-01-11 14:07:15,,weight checked,0.156,
2020-01-11 14:12:16,,weight checked,0.149,
2020-01-11 14:17:16,,weight checked,0.141,
2020-01-11 14:22:17,,weight checked,0.136,
2020-01-11 14:27:17,,weight checked,0.132,
2020-01-11 14:32:18,,weight checked,0.127,
2020-01-11 14:37:18,,weight checked,0.123,
2020-01-11 14:42:19,,weight checked,0.120,
2020-01-11 14:47:19,,weight checked,0.115,
2020-01-11 14:52:20,,weight checked,0.109,
2020-01-11 14:57:20,,weight checked,0.097,
2020-01-11 15:02:20,,weight checked,0.092,
2020-01-11 15:07:21,,weight checked,0.085,
2020-01-11 15:12:21,,weight checked,0.085,
2020-01-11 15:17:22,,weight checked,0.076,
2020-01-11 15:22:22,,weight checked,0.068,
2020-01-11 15:27:23,,weight checked,0.061,
2020-01-11 15:32:23,,weight checked,0.054,
2020-01-11 15:37:24,,weight checked,0.048,
2020-01-11 15:42:24,,weight checked,0.043,
2020-01-11 15:47:25,,weight checked,0.036,
2020-01-11 15:52:25,,weight checked,0.033,
2020-01-11 15:57:25,,weight checked,0.030,
2020-01-11 16:02:26,,weight checked,0.027,
2020-01-11 16:07:26,,weight checked,0.029,
2020-01-11 16:12:27,,weight checked,0.027,
2020-01-11 16:17:27,,weight checked,0.027,
2020-01-11 16:22:28,,weight checked,0.026,
2020-01-11 16:27:28,,weight checked,0.028,
2020-01-11 16:32:29,,weight checked,0.020,
2020-01-11 16:37:29,,weight checked,0.025,
2020-01-11 16:42:30,,weight checked,0.028,
2020-01-11 16:47:30,,weight checked,0.028,
2020-01-11 16:52:30,,weight checked,0.024,
2020-01-11 16:56:16,000656,food added,,75.76
2020-01-11 16:57:31,,weight checked,0.102,
2020-01-11 17:02:31,,weight checked,0.100,
2020-01-11 17:06:08,000657,food added,,25.08
2020-01-11 17:07:32,,weight checked,0.131,
2020-01-11 17:12:15,000658,food added,,196.20
2020-01-11 17:12:32,,weight checked,0.310,
2020-01-11 17:15:07,000659,food added,,44.44
2020-01-11 17:17:33,,weight checked,0.370,
2020-01-11 17:18:35,000660,food added,,134.58
2020-01-11 17:18:43,000661,food added,,42.04
2020-01-11 17:20:45,000662,food added,,118.64
2020-01-11 17:22:33,,weight checked,0.640,
2020-01-11 17:23:26,000663,food added,,25.23
2020-01-11 17:26:35,000664,food added,,35.00
2020-01-11 17:27:34,,weight checked,0.707,
2020-01-11 17:31:56,000665,food added,,25.93
2020-01-11 17:32:34,,weight checked,0.761,
2020-01-11 17:35:31,000666,food added,,268.33
2020-01-11 17:36:35,000667,food added,,46.83
2020-01-11 17:37:35,,weight checked,1.093,
2020-01-11 17:38:14,000668,food added,,104.51
2020-01-11 17:38:42,000669,food added,,77.91
2020-01-11 17:40:17,000670,food added,,45.12
2020-01-11 17:42:35,,weight checked,1.401,
2020-01-11 17:42:35,000671,food added,,100.60
2020-01-11 17:45:26,000672,food added,,47.82
2020-01-11 17:47:07,000673,food added,,30.80
2020-01-11 17:47:13,000674,food added,,64.44
2020-01-11 17:47:23,000675,food added,,42.13
2020-01-11 17:47:31,000676,food added,,31.84
2020-01-11 17:47:35,,weight checked,1.623,
2020-01-11 17:52:36,,weight checked,1.636,
2020-01-11 17:52:58,000677,food added,,51.78
2020-01-11 17:53:49,000678,food added,,26.23
2020-01-11 17:54:59,000679,food added,,25.65
2020-01-11 17:57:36,,weight checked,1.732,
2020-01-11 17:59:48,000680,food added,,96.26
2020-01-11 18:00:49,000681,food added,,83.48
2020-01-11 18:02:37,,weight checked,1.868,
2020-01-11 18:06:03,000682,food added,,32.25
2020-01-11 18:07:37,,weight checked,1.882,
2020-01-11 18:12:38,,weight checked,1.892,
2020-01-11 18:12:42,000683,food added,,598.64
2020-01-11 18:17:38,,weight checked,2.383,
2020-01-11 18:21:32,000684,food added,,118.08
2020-01-11 18:22:39,,weight checked,2.517,
2020-01-11 18:27:39,,weight checked,2.518,
2020-01-11 18:29:10,000685,food added,,26.31
2020-01-11 18:32:23,000686,bin removed,2.439,
2020-01-11 18:35:16,000687,scale reset,0.006,
2020-01-11 18:35:16,,weight checked,0.006,
2020-01-11 18:35:54,000688,food added,,25.90
2020-01-11 18:37:40,,weight checked,-0.052,
2020-01-11 18:42:40,,weight checked,-0.085,
2020-01-11 18:47:41,,weight checked,-0.094,
2020-01-11 18:52:41,,weight checked,-0.099,
2020-01-11 18:57:42,,weight checked,-0.108,
2020-01-11 19:02:42,,weight checked,-0.115,
2020-01-11 19:07:43,,weight checked,-0.116,
2020-01-11 19:12:43,,weight checked,-0.121,
2020-01-11 19:17:44,,weight checked,-0.128,
2020-01-11 19:22:44,,weight checked,-0.136,
2020-01-11 19:27:45,,weight checked,-0.144,
2020-01-11 19:32:45,,weight checked,-0.147,
2020-01-11 19:37:45,,weight checked,-0.157,
2020-01-11 19:42:46,,weight checked,-0.155,
2020-01-11 19:47:46,,weight checked,-0.168,
2020-01-11 19:52:47,,weight checked,-0.173,
2020-01-11 19:57:47,,weight checked,-0.180,
2020-01-11 20:02:48,,weight checked,-0.184,
2020-01-11 20:07:48,,weight checked,-0.189,
2020-01-11 20:12:49,,weight checked,-0.193,
2020-01-11 20:17:49,,weight checked,-0.197,
2020-01-11 20:22:50,,weight checked,-0.200,
2020-01-11 20:27:50,,weight checked,-0.207,
2020-01-11 20:32:50,,weight checked,-0.211,
2020-01-11 20:37:51,,weight checked,-0.215,
2020-01-11 20:42:51,,weight checked,-0.217,
2020-01-11 20:47:52,,weight checked,-0.222,
2020-01-11 20:52:52,,weight checked,-0.228,
2020-01-11 20:57:53,,weight checked,-0.233,
2020-01-12 06:03:42,,weight checked,-0.328,
2020-01-12 06:03:46,000689,scale reset,-0.002,
2020-01-12 06:08:42,,weight checked,0.022,
2020-01-12 06:13:43,,weight checked,0.031,
2020-01-12 06:18:43,,weight checked,0.033,
2020-01-12 06:23:44,,weight checked,0.030,
2020-01-12 06:28:44,,weight checked,0.031,
2020-01-12 06:33:45,,weight checked,0.029,
2020-01-12 06:38:45,,weight checked,0.038,
2020-01-12 06:43:45,,weight checked,0.049,
2020-01-12 06:48:46,,weight checked,0.057,
2020-01-12 06:53:46,,weight checked,0.074,
2020-01-12 06:58:47,,weight checked,0.092,
2020-01-12 07:03:47,,weight checked,0.140,
2020-01-12 07:08:48,,weight checked,0.171,
2020-01-12 07:13:48,,weight checked,0.207,
2020-01-12 07:18:49,,weight checked,0.228,
2020-01-12 07:23:49,,weight checked,0.247,
2020-01-12 07:28:50,,weight checked,0.268,
2020-01-12 07:33:50,,weight checked,0.285,
2020-01-12 07:38:50,,weight checked,0.301,
2020-01-12 07:43:51,,weight checked,0.312,
2020-01-12 07:48:51,,weight checked,0.328,
2020-01-12 07:53:52,,weight checked,0.342,
2020-01-12 07:58:52,,weight checked,0.352,
2020-01-12 08:03:53,,weight checked,0.364,
2020-01-12 08:08:53,,weight checked,0.375,
2020-01-12 08:13:54,,weight checked,0.386,
2020-01-12 08:18:54,,weight checked,0.390,
2020-01-12 08:23:54,,weight checked,0.396,
2020-01-12 08:28:55,,weight checked,0.400,
2020-01-12 08:33:55,,weight checked,0.403,
2020-01-12 08:37:30,000690,food added,,68.23
2020-01-12 08:38:56,,weight checked,0.465,
2020-01-12 08:43:26,000691,food added,,61.87
2020-01-12 08:43:39,000692,food added,,182.21
2020-01-12 08:43:56,,weight checked,0.700,
2020-01-12 08:44:15,000693,food added,,69.66
2020-01-12 08:44:27,000694,food added,,79.25
2020-01-12 08:48:57,,weight checked,0.848,
2020-01-12 08:53:57,,weight checked,0.871,
2020-01-12 08:58:58,,weight checked,0.892,
2020-01-12 09:02:26,000695,food added,,62.58
2020-01-12 09:03:58,,weight checked,0.970,
2020-01-12 09:05:28,000696,food added,,32.94
2020-01-12 09:08:59,,weight checked,1.044,
2020-01-12 09:13:59,,weight checked,1.073,
2020-01-12 09:16:28,000697,food added,,61.55
2020-01-12 09:18:59,,weight checked,1.153,
2020-01-12 09:21:26,000698,food added,,58.29
2020-01-12 09:24:00,,weight checked,1.225,
2020-01-12 09:27:52,000699,food added,,48.36
2020-01-12 09:29:00,,weight checked,1.282,
2020-01-12 09:34:01,,weight checked,1.302,
2020-01-12 09:39:01,,weight checked,1.311,
2020-01-12 09:44:02,,weight checked,1.317,
2020-01-12 09:49:02,,weight checked,1.324,
2020-01-12 09:54:03,,weight checked,1.325,
2020-01-12 09:59:03,,weight checked,1.330,
2020-01-12 10:04:04,,weight checked,1.329,
2020-01-12 10:09:04,,weight checked,1.334,
2020-01-12 10:14:05,,weight checked,1.338,
2020-01-12 10:19:05,,weight checked,1.337,
2020-01-12 10:24:05,,weight checked,1.342,
2020-01-12 10:29:06,,weight checked,1.347,
2020-01-12 10:34:06,,weight checked,1.348,
2020-01-12 10:39:07,,weight checked,1.350,
2020-01-12 10:44:07,,weight checked,1.352,
2020-01-12 10:49:08,,weight checked,1.354,
2020-01-12 10:54:08,,weight checked,1.355,
2020-01-12 10:59:09,,weight checked,1.354,
2020-01-12 11:04:09,,weight checked,1.364,
2020-01-12 11:09:09,,weight checked,1.362,
2020-01-12 11:14:10,,weight checked,1.368,
2020-01-12 11:18:42,000700,food added,,83.31
2020-01-12 11:19:10,,weight checked,1.448,
2020-01-12 11:23:49,000701,food added,,82.95
2020-01-12 11:24:11,,weight checked,1.552,
2020-01-12 11:29:11,,weight checked,1.564,
2020-01-12 11:30:52,000702,food added,,53.70
2020-01-12 11:31:24,000703,food added,,20.34
2020-01-12 11:34:12,,weight checked,1.635,
2020-01-12 11:39:12,,weight checked,1.639,
2020-01-12 11:44:13,,weight checked,1.640,
2020-01-12 11:46:05,000704,food added,,141.59
2020-01-12 11:49:13,,weight checked,1.777,
2020-01-12 11:54:11,000705,food added,,43.54
2020-01-12 11:54:14,,weight checked,1.829,
2020-01-12 11:55:22,000706,food added,,56.82
2020-01-12 11:55:52,000707,food added,,75.00
2020-01-12 11:56:08,000708,food added,,193.57
2020-01-12 11:57:09,000709,food added,,31.44
2020-01-12 11:57:14,000710,food added,,128.16
2020-01-12 11:59:13,000711,food added,,64.52
2020-01-12 11:59:15,,weight checked,2.350,
2020-01-12 12:00:35,000712,food added,,27.69
2020-01-12 12:01:12,000713,food added,,116.32
2020-01-12 12:01:17,000714,food added,,58.80
2020-01-12 12:01:54,000715,food added,,169.76
2020-01-12 12:03:03,000716,food added,,84.80
2020-01-12 12:04:14,,weight checked,2.755,
2020-01-12 12:04:47,000717,food added,,81.70
2020-01-12 12:04:59,000718,food added,,80.59
2020-01-12 12:05:02,000719,food added,,33.08
2020-01-12 12:05:44,000720,food added,,157.61
2020-01-12 12:05:49,000721,food added,,35.42
2020-01-12 12:08:38,000722,food added,,109.16
2020-01-12 12:09:15,,weight checked,3.195,
2020-01-12 12:10:51,000723,food added,,41.44
2020-01-12 12:11:02,000724,food added,,44.61
2020-01-12 12:13:14,000725,food added,,33.40
2020-01-12 12:13:16,000726,food added,,226.38
2020-01-12 12:14:15,,weight checked,3.466,
2020-01-12 12:16:15,000727,food added,,60.73
2020-01-12 12:17:00,000728,food added,,131.70
2020-01-12 12:17:35,000729,food added,,22.99
2020-01-12 12:18:31,000730,food added,,110.67
2020-01-12 12:19:04,000731,food added,,103.01
2020-01-12 12:19:16,,weight checked,3.854,
2020-01-12 12:20:38,000732,food added,,90.69
2020-01-12 12:24:02,000733,food added,,139.72
2020-01-12 12:24:16,,weight checked,4.056,
2020-01-12 12:25:07,000734,food added,,359.72
2020-01-12 12:25:20,000735,food added,,111.29
2020-01-12 12:25:38,000736,food added,,118.68
2020-01-12 12:25:50,000737,food added,,37.18
2020-01-12 12:25:53,000738,food added,,76.60
2020-01-12 12:26:02,000739,food added,,59.47
2020-01-12 12:26:51,000740,food added,,43.23
2020-01-12 12:27:52,000741,food added,,76.65
2020-01-12 12:29:17,,weight checked,4.895,
2020-01-12 12:29:57,000742,food added,,65.01
2020-01-12 12:30:04,000743,food added,,27.31
2020-01-12 12:31:16,000744,food added,,93.07
2020-01-12 12:34:17,,weight checked,5.032,
2020-01-12 12:35:07,000745,food added,,35.01
2020-01-12 12:35:13,000746,food added,,27.78
2020-01-12 12:39:18,,weight checked,5.076,
2020-01-12 12:40:08,000747,food added,,77.78
2020-01-12 12:42:29,000748,food added,,95.32
2020-01-12 12:44:18,,weight checked,5.228,
2020-01-12 12:48:53,000749,food added,,34.81
2020-01-12 12:49:19,,weight checked,5.260,
2020-01-12 12:51:16,000750,food added,,81.26
2020-01-12 12:54:19,,weight checked,5.331,
2020-01-12 12:54:24,000751,food added,,37.24
2020-01-12 12:54:55,000752,food added,,65.08
2020-01-12 12:56:24,000753,food added,,113.89
2020-01-12 12:59:20,,weight checked,5.580,
2020-01-12 12:59:49,000754,food added,,21.53
2020-01-12 12:59:57,000755,food added,,437.81
2020-01-12 13:04:20,,weight checked,6.018,
2020-01-12 13:04:26,000756,food added,,93.53
2020-01-12 13:06:46,000757,food added,,52.92
2020-01-12 13:09:20,,weight checked,6.122,
2020-01-12 13:14:21,,weight checked,6.123,
2020-01-12 13:17:39,000758,food added,,86.03
2020-01-12 13:17:50,000759,food added,,50.75
2020-01-12 13:19:21,,weight checked,6.251,
2020-01-12 13:24:22,,weight checked,6.253,
2020-01-12 13:29:22,,weight checked,6.254,
2020-01-12 13:34:23,,weight checked,6.255,
2020-01-12 13:39:23,,weight checked,6.258,
2020-01-12 13:44:24,,weight checked,6.264,
2020-01-12 13:49:24,,weight checked,6.268,
2020-01-12 13:54:25,,weight checked,6.277,
2020-01-12 13:59:25,,weight checked,6.286,
2020-01-12 14:04:25,,weight checked,6.294,
2020-01-12 14:09:26,,weight checked,6.296,
2020-01-12 14:14:26,,weight checked,6.298,
2020-01-12 14:19:27,,weight checked,6.306,
2020-01-12 14:24:27,,weight checked,6.315,
2020-01-12 14:29:28,,weight checked,6.321,
2020-01-12 14:34:28,,weight checked,6.333,
2020-01-12 14:39:29,,weight checked,6.342,
2020-01-12 14:44:29,,weight checked,6.347,
2020-01-12 14:49:29,,weight checked,6.357,
2020-01-12 14:54:30,,weight checked,6.362,
2020-01-12 14:59:30,,weight checked,6.377,
2020-01-12 15:04:31,,weight checked,6.389,
2020-01-12 15:09:31,,weight checked,6.399,
2020-01-12 15:14:32,,weight checked,6.401,
2020-01-12 15:19:32,,weight checked,6.400,
2020-01-12 15:24:33,,weight checked,6.403,
2020-01-12 15:29:33,,weight checked,6.403,
2020-01-12 15:34:34,,weight checked,6.398,
2020-01-12 15:39:34,,weight checked,6.395,
2020-01-12 15:44:35,,weight checked,6.394,
2020-01-12 15:49:35,,weight checked,6.387,
2020-01-12 15:54:35,,weight checked,6.382,
2020-01-12 15:59:36,,weight checked,6.382,
2020-01-12 16:04:36,,weight checked,6.378,
2020-01-12 16:09:37,,weight checked,6.379,
2020-01-12 16:14:37,,weight checked,6.376,
2020-01-12 16:19:38,,weight checked,6.378,
2020-01-12 16:24:38,,weight checked,6.377,
2020-01-12 16:29:39,,weight checked,6.373,
2020-01-12 16:34:39,,weight checked,6.366,
2020-01-12 16:39:40,,weight checked,6.363,
2020-01-12 16:44:40,,weight checked,6.370,
2020-01-12 16:47:44,000760,food added,,137.00
2020-01-12 16:47:54,000761,food added,,185.68
2020-01-12 16:48:42,000762,food added,,53.71
2020-01-12 16:49:23,000763,food added,,71.97
2020-01-12 16:49:40,,weight checked,6.858,
2020-01-12 16:51:19,000764,food added,,304.35
2020-01-12 16:54:41,,weight checked,7.133,
2020-01-12 16:59:41,,weight checked,7.081,
2020-01-12 17:04:42,,weight checked,7.045,
2020-01-12 17:09:42,,weight checked,7.019,
2020-01-12 17:14:43,,weight checked,7.005,
2020-01-12 17:16:41,000765,food added,,109.09
2020-01-12 17:18:56,000766,food added,,24.16
2020-01-12 17:19:43,,weight checked,7.112,
2020-01-12 17:22:11,000767,food added,,142.45
2020-01-12 17:24:44,,weight checked,7.231,
2020-01-12 17:25:27,000768,food added,,125.57
2020-01-12 17:26:12,000769,food added,,162.71
2020-01-12 17:27:41,000770,food added,,28.64
2020-01-12 17:27:58,000771,food added,,105.03
2020-01-12 17:29:44,,weight checked,7.702,
2020-01-12 17:31:14,000772,food added,,93.92
2020-01-12 17:34:45,,weight checked,7.822,
2020-01-12 17:37:10,000773,food added,,126.24
2020-01-12 17:39:27,000774,food added,,39.99
2020-01-12 17:39:33,000775,food added,,131.49
2020-01-12 17:39:45,,weight checked,8.137,
2020-01-12 17:41:08,000776,food added,,20.62
2020-01-12 17:42:46,000777,food added,,75.17
2020-01-12 17:44:45,,weight checked,8.272,
2020-01-12 17:46:07,000778,food added,,97.08
2020-01-12 17:46:17,000779,food added,,76.75
2020-01-12 17:46:36,000780,food added,,20.85
2020-01-12 17:46:38,000781,food added,,73.56
2020-01-12 17:46:45,000782,food added,,72.64
2020-01-12 17:46:48,000783,food added,,28.66
2020-01-12 17:49:46,,weight checked,8.620,
2020-01-12 17:51:40,000784,food added,,46.27
2020-01-12 17:53:07,000785,food added,,92.86
2020-01-12 17:54:46,,weight checked,8.788,
2020-01-12 17:58:26,000786,food added,,23.17
2020-01-12 17:59:47,,weight checked,8.819,
2020-01-12 18:01:24,000787,food added,,144.72
2020-01-12 18:01:36,000788,food added,,91.51
2020-01-12 18:01:49,000789,food added,,265.99
2020-01-12 18:03:27,000790,food added,,64.52
2020-01-12 18:04:47,,weight checked,9.349,
2020-01-12 18:07:44,000791,food added,,54.22
2020-01-12 18:09:48,,weight checked,9.387,
2020-01-12 18:11:51,000792,food added,,223.47
2020-01-12 18:13:57,000793,food added,,321.76
2020-01-12 18:14:48,,weight checked,9.898,
2020-01-12 18:16:31,000794,food added,,65.84
2020-01-12 18:16:36,000795,food added,,140.23
2020-01-12 18:16:47,000796,food added,,95.46
2020-01-12 18:18:50,000797,food added,,64.58
2020-01-12 18:19:49,,weight checked,10.216,
2020-01-12 18:24:49,,weight checked,10.188,
2020-01-12 18:29:50,,weight checked,10.172,
2020-01-12 18:34:50,,weight checked,10.161,
2020-01-12 18:37:38,000798,bin removed,9.902,
2020-01-12 18:42:16,000799,scale reset,0.002,
2020-01-12 18:42:16,,weight checked,0.002,
2020-01-12 18:44:51,,weight checked,-0.008,
2020-01-12 18:49:51,,weight checked,0.021,
2020-01-12 18:54:52,,weight checked,0.046,
2020-01-12 18:57:33,000800,food added,,484.99
2020-01-12 18:58:35,000801,food added,,1282.62
2020-01-12 18:58:38,000802,bin removed,0,
2020-01-12 18:59:25,000803,scale reset,-0.000,
2020-01-12 18:59:52,,weight checked,-0.005,
2020-01-12 19:04:53,,weight checked,-0.019,
2020-01-12 19:09:53,,weight checked,-0.028,
2020-01-12 19:14:54,,weight checked,-0.037,
2020-01-12 19:19:54,,weight checked,-0.079,
2020-01-12 19:24:55,,weight checked,-0.091,
2020-01-12 19:29:55,,weight checked,-0.097,
2020-01-12 19:34:55,,weight checked,-0.104,
2020-01-12 19:39:56,,weight checked,-0.112,
2020-01-12 19:44:56,,weight checked,-0.118,
